lat,lon,date,label,sample_id
38.374349834319446,-114.84401460252094,2021-10-08,normal,sample_00465
41.44267,-123.31136,2021-09-09,fire,sample_00466
33.43389677666633,-120.03596496360129,2021-07-23,normal,sample_00467
34.73114218040489,-119.50102233676627,2021-09-30,normal,sample_00468
36.60012,-118.80322,2021-09-21,fire,sample_00469
38.42396501439984,-118.09887542142613,2021-10-03,normal,sample_00470
37.12923434419604,-120.774337855151,2021-08-03,normal,sample_00471
36.49067,-118.70448,2021-09-30,fire,sample_00472
36.23912271387517,-117.4472526589203,2021-08-08,normal,sample_00473
36.47713,-118.70757,2021-09-26,fire,sample_00474
33.02105119436555,-124.27914026992588,2021-09-09,normal,sample_00475
40.944382484758464,-115.2676624539123,2021-08-17,normal,sample_00476
34.60766,-117.33581,2021-10-18,fire,sample_00477
40.65379,-123.10957,2021-08-17,fire,sample_00478
41.65715,-123.24183,2021-09-08,fire,sample_00479
38.65216,-119.80403,2021-07-17,fire,sample_00480
40.19788509872991,-122.42289825555713,2021-07-15,normal,sample_00481
39.396458013862876,-121.18674658793714,2021-10-04,normal,sample_00482
38.99132574809456,-115.64155778564316,2021-08-12,normal,sample_00483
38.65611,-120.5472,2021-08-17,fire,sample_00484
41.06395,-122.76104,2021-09-09,fire,sample_00485
36.68532436332814,-117.40591405150396,2021-09-04,normal,sample_00486
37.997105217766936,-117.29226430831183,2021-07-20,normal,sample_00487
41.0274020261368,-116.78739380550104,2021-09-16,normal,sample_00488
36.62497,-118.80024,2021-10-04,fire,sample_00489
34.6321129061868,-122.18771746325862,2021-07-10,normal,sample_00490
40.28561,-122.95384,2021-08-13,fire,sample_00491
41.41995,-121.89952,2021-08-19,fire,sample_00492
40.17303,-120.94541,2021-08-05,fire,sample_00493
39.98445,-120.30251,2021-09-06,fire,sample_00494
38.72221,-119.69221,2021-07-22,fire,sample_00495
41.181763963469436,-115.61591101040402,2021-07-12,normal,sample_00496
38.82581,-120.13582,2021-08-31,fire,sample_00497
36.47527,-118.7377,2021-09-17,fire,sample_00498
37.830870135695534,-115.31551640281855,2021-09-18,normal,sample_00499
40.57581,-121.35857,2021-09-04,fire,sample_00500
33.04202947055201,-114.91207069605179,2021-09-11,normal,sample_00501
40.18428,-120.73937,2021-08-12,fire,sample_00502
41.56584,-121.95532,2021-08-05,fire,sample_00503
40.69529,-123.07845,2021-08-16,fire,sample_00504
40.93704124897573,-118.66419420684437,2021-09-05,normal,sample_00505
36.24754808271128,-116.99234559698058,2021-07-10,normal,sample_00506
40.77982,-123.25681,2021-08-07,fire,sample_00507
40.80845814927277,-122.59184522160896,2021-08-03,normal,sample_00508
40.50521,-121.37861,2021-08-26,fire,sample_00509
34.97246966426987,-116.26725867954002,2021-08-28,normal,sample_00510
40.20027,-122.88648,2021-08-16,fire,sample_00511
39.66993282809233,-114.77947986301966,2021-07-31,normal,sample_00512
38.896341955267346,-121.20106944064645,2021-08-03,normal,sample_00513
33.87810875411247,-123.17467976382083,2021-09-24,normal,sample_00514
40.40423,-121.50594,2021-08-17,fire,sample_00515
41.61097,-123.36165,2021-09-07,fire,sample_00516
37.10059106558159,-121.98791842994636,2021-08-26,normal,sample_00517
41.5358,-121.96565,2021-08-12,fire,sample_00518
35.53575572687715,-114.31306036850994,2021-08-21,normal,sample_00519
37.927541553379726,-117.48402106032232,2021-08-13,normal,sample_00520
40.56693,-121.25327,2021-08-29,fire,sample_00521
41.63249,-123.34468,2021-09-08,fire,sample_00522
36.57784,-118.79117,2021-09-17,fire,sample_00523
40.15018,-121.30733,2021-07-23,fire,sample_00524
39.69449528848141,-115.76479500586964,2021-08-02,normal,sample_00525
35.16691752078513,-117.18578921219829,2021-10-02,normal,sample_00526
41.08717,-122.88441,2021-08-29,fire,sample_00527
40.36519,-121.11977,2021-08-10,fire,sample_00528
40.4194,-121.17782,2021-08-05,fire,sample_00529
37.53240914746163,-114.303677035057,2021-10-19,normal,sample_00530
40.55638,-121.44424,2021-09-08,fire,sample_00531
40.02714,-121.3997,2021-08-05,fire,sample_00532
40.19986560487949,-117.1929263477135,2021-08-29,normal,sample_00533
38.3293575386886,-116.43086194049793,2021-08-28,normal,sample_00534
40.49682227209394,-114.20743135766456,2021-08-01,normal,sample_00535
41.23234,-122.82118,2021-09-09,fire,sample_00536
33.93892,-117.88387,2021-10-03,fire,sample_00537
35.98534,-118.69339,2021-09-24,fire,sample_00538
37.779642140149875,-114.71656158592118,2021-07-14,normal,sample_00539
36.43301007080061,-122.32823891009869,2021-08-23,normal,sample_00540
40.46236,-121.40504,2021-08-17,fire,sample_00541
38.015514857819944,-124.08271254596482,2021-07-11,normal,sample_00542
41.65417,-123.27747,2021-09-01,fire,sample_00543
32.42595450924799,-119.76971110151412,2021-09-15,normal,sample_00544
41.13956,-122.77988,2021-09-08,fire,sample_00545
40.88134,-123.48116,2021-09-16,fire,sample_00546
40.6701,-123.27499,2021-08-22,fire,sample_00547
39.03731267991657,-116.04195638171525,2021-10-10,normal,sample_00548
32.62954501660408,-122.47213722255906,2021-08-12,normal,sample_00549
33.829333433783994,-124.01475596002604,2021-08-30,normal,sample_00550
33.314960225971255,-117.58068113009604,2021-08-15,normal,sample_00551
41.06913,-123.21355,2021-09-16,fire,sample_00552
39.012590579557774,-118.86181153070766,2021-08-04,normal,sample_00553
33.88254090493146,-116.49363659921092,2021-09-08,normal,sample_00554
38.77225,-120.25675,2021-08-25,fire,sample_00555
36.09377,-118.63152,2021-09-23,fire,sample_00556
40.98888195498703,-120.70283222524675,2021-07-25,normal,sample_00557
33.05922037474485,-115.45089837931364,2021-08-21,normal,sample_00558
40.12094,-121.27968,2021-07-23,fire,sample_00559
40.69503,-123.1637,2021-08-14,fire,sample_00560
33.50057284367117,-114.55586220522676,2021-09-21,normal,sample_00561
35.660456573874306,-117.36901020720232,2021-08-21,normal,sample_00562
38.77930574888635,-118.80276725924945,2021-08-22,normal,sample_00563
37.98522826560042,-114.96572541400184,2021-08-18,normal,sample_00564
41.5099,-123.31092,2021-08-27,fire,sample_00565
40.0419318584733,-117.93689092477567,2021-09-23,normal,sample_00566
38.75529,-120.28134,2021-08-22,fire,sample_00567
33.88221108579833,-122.25349479038714,2021-08-23,normal,sample_00568
37.56762887951185,-117.55402592278276,2021-07-09,normal,sample_00569
40.77337,-123.15865,2021-08-08,fire,sample_00570
33.74222839670671,-122.07175446285405,2021-09-27,normal,sample_00571
39.257471549826626,-117.11863064001597,2021-08-28,normal,sample_00572
41.14192,-123.09538,2021-08-21,fire,sample_00573
37.30733,-119.82247,2021-07-12,fire,sample_00574
33.61081377967613,-114.81589859370432,2021-07-11,normal,sample_00575
41.058800314250256,-115.46537406306352,2021-10-22,normal,sample_00576
40.11879,-121.05737,2021-08-06,fire,sample_00577
34.52449,-120.09457,2021-10-13,fire,sample_00578
39.91993,-120.25976,2021-07-09,fire,sample_00579
37.55192351212425,-123.90276441284881,2021-09-04,normal,sample_00580
36.56893111494349,-124.06079698922699,2021-08-16,normal,sample_00581
35.673755316316544,-115.2637801469801,2021-08-05,normal,sample_00582
41.25249004164476,-115.35955501671395,2021-08-08,normal,sample_00583
40.21644674277824,-117.16953635262362,2021-08-13,normal,sample_00584
35.88414,-118.62562,2021-09-25,fire,sample_00585
41.67341,-123.30905,2021-09-08,fire,sample_00586
34.17983394713616,-119.64240528178985,2021-10-20,normal,sample_00587
40.12659,-121.41305,2021-07-23,fire,sample_00588
34.766649063910855,-117.61139088332627,2021-07-01,normal,sample_00589
36.850862970097765,-121.71875825177045,2021-08-01,normal,sample_00590
40.34349,-121.04937,2021-08-13,fire,sample_00591
38.3427275307891,-116.94762340660235,2021-09-03,normal,sample_00592
40.96308,-123.09316,2021-09-14,fire,sample_00593
39.99955,-121.15935,2021-07-20,fire,sample_00594
39.9824,-120.62254,2021-08-31,fire,sample_00595
40.78191,-123.13319,2021-08-10,fire,sample_00596
41.09998,-122.84217,2021-09-07,fire,sample_00597
37.99290402191701,-121.82541368554489,2021-09-29,normal,sample_00598
39.97866,-121.19225,2021-07-19,fire,sample_00599
